"","HSV hue","Img. cat.","Num","Den","Ref.","RL|NL","RL|NS","RL|DL","RL|DS","n (x1000)"
"32",">251","Courbet_3","Saturation hue","Total saturation",96,0.909409701928697,0.0905902980713033,0.537697253068381,0.462302746931619,1.71
"33","<60","da Vinci_0","Saturation hue","Total saturation",99,0.529558961526431,0.469815451986237,0.461161505578146,0.538212907934522,9.59
"34","61-160","da Vinci_1","Saturation hue","Total saturation",102,0.919788608338227,0.0802113916617733,0.57745155607751,0.42254844392249,8.52
"35","161-250","da Vinci_2","Saturation hue","Total saturation",105,0.933010212913277,0.0669897870867232,0.587400484596746,0.412599515403254,5.78
"36",">251","da Vinci_3","Saturation hue","Total saturation",108,0.924242424242424,0.0757575757575758,0.515845477677539,0.484154522322461,8.65
"37","<60","Dali_0","Saturation hue","Total saturation",111,0.765894425050249,0.234105574949751,0.627525653231778,0.372474346768222,9.45
"38","61-160","Dali_1","Saturation hue","Total saturation",114,0.916851793081561,0.0831482069184386,0.399767269649847,0.600232730350153,9.45
"39","161-250","Dali_2","Saturation hue","Total saturation",117,0.939526639557919,0.0604733604420811,0.388697737462204,0.611302262537796,9.59
"40",">251","Dali_3","Saturation hue","Total saturation",120,0.849546449796684,0.150453550203316,0.406214159107497,0.593785840892503,9.59
"41","<60","Degas_0","Saturation hue","Total saturation",123,0.728320551430395,0.271679448569605,0.61020276284185,0.38979723715815,246.05
"42","61-160","Degas_1","Saturation hue","Total saturation",126,0.924765573292005,0.0752344267079954,0.422436722260363,0.577563277739637,243.25
"43","161-250","Degas_2","Saturation hue","Total saturation",129,0.938399095316157,0.0616009046838428,0.397462195923734,0.602537804076266,228.15
"44",">251","Degas_3","Saturation hue","Total saturation",132,0.908366844161328,0.0916331558386725,0.456587593410152,0.543412406589848,243.95
"45","<60","Delacroix_0","Saturation hue","Total saturation",135,0.690322580645161,0.309677419354839,0.597849462365591,0.402150537634409,0.46
"46","61-160","Delacroix_1","Saturation hue","Total saturation",138,0.864516129032258,0.135483870967742,0.41505376344086,0.58494623655914,0.46
"47","161-250","Delacroix_2","Saturation hue","Total saturation",141,0.90752688172043,0.0924731182795699,0.397849462365591,0.602150537634409,0.46
"48",">251","Delacroix_3","Saturation hue","Total saturation",144,0.913978494623656,0.0860215053763441,0.483870967741935,0.516129032258065,0.46
"49","<60","Durer_0","Saturation hue","Total saturation",147,0.749477533960293,0.250522466039707,0.614158829676071,0.385841170323929,3.83
"50","61-160","Durer_1","Saturation hue","Total saturation",150,0.923458725182863,0.0765412748171369,0.341170323928945,0.658829676071055,3.83
"51","161-250","Durer_2","Saturation hue","Total saturation",153,0.915873015873016,0.0841269841269841,0.607936507936508,0.392063492063492,0.63
"52",">251","Durer_3","Saturation hue","Total saturation",156,0.919584245076586,0.0804157549234136,0.596174863387978,0.403825136612022,1.83
"53","<60","Gauguin_0","Saturation hue","Total saturation",159,0.781952079659786,0.21802717560419,0.566891401306918,0.433087853957058,48.2
"54","61-160","Gauguin_1","Saturation hue","Total saturation",162,0.855141455266729,0.144858544733271,0.408497755506838,0.591502244493162,47.9
"55","161-250","Gauguin_2","Saturation hue","Total saturation",165,0.869713461412366,0.130286538587634,0.468690577667038,0.531309422332962,45.75
"56",">251","Gauguin_3","Saturation hue","Total saturation",168,0.896653834764584,0.103346165235416,0.52354160497483,0.47645839502517,47.28
"57","<60","Goya_0","Saturation hue","Total saturation",171,0.61096720859741,0.388867456599614,0.468007715624139,0.531826949572885,18.14
"58","61-160","Goya_1","Saturation hue","Total saturation",174,0.885652520195699,0.114347479804301,0.46580953464558,0.53419046535442,17.58
"59","161-250","Goya_2","Saturation hue","Total saturation",177,0.901534683855126,0.0984653161448742,0.442664211172498,0.557335788827502,16.29
"60",">251","Goya_3","Saturation hue","Total saturation",180,0.884135472370767,0.115864527629234,0.535621873382784,0.464378126617216,17.39
"61","<60","Greco_0","Saturation hue","Total saturation",183,0.787757284148623,0.212242715851377,0.551724137931034,0.448275862068966,3.74
"62","61-160","Greco_1","Saturation hue","Total saturation",186,0.904570970328789,0.0954290296712109,0.424218123496391,0.575781876503609,3.74
"63","161-250","Greco_2","Saturation hue","Total saturation",189,0.92093023255814,0.0790697674418605,0.375649794801642,0.624350205198358,3.65
"64",">251","Greco_3","Saturation hue","Total saturation",192,0.909917134456028,0.0900828655439722,0.462443197006148,0.537556802993852,3.74
"65","<60","Kahlo_0","Saturation hue","Total saturation",195,0.704901960784314,0.295098039215686,0.596498599439776,0.403501400560224,7.14
"66","61-160","Kahlo_1","Saturation hue","Total saturation",198,0.927310924369748,0.0726890756302521,0.452521008403361,0.547478991596639,7.14
"67","161-250","Kahlo_2","Saturation hue","Total saturation",201,0.953567867825096,0.0464321321749039,0.370602478279447,0.629397521720553,7.02
"68",">251","Kahlo_3","Saturation hue","Total saturation",204,0.873949579831933,0.126050420168067,0.440056022408964,0.559943977591036,7.14
"69","<60","Kandinskiy_0","Saturation hue","Total saturation",207,0.756530825496343,0.243469174503657,0.538401253918495,0.461598746081505,3.83
"70","61-160","Kandinskiy_1","Saturation hue","Total saturation",210,0.876436781609195,0.123563218390805,0.501306165099269,0.498693834900731,3.83
"71","161-250","Kandinskiy_2","Saturation hue","Total saturation",213,0.88453500522466,0.11546499477534,0.50496342737722,0.49503657262278,3.83
"72",">251","Kandinskiy_3","Saturation hue","Total saturation",216,0.871212121212121,0.128787878787879,0.486938349007315,0.513061650992686,3.83
"73","<60","Klee_0","Saturation hue","Total saturation",219,0.733190781658351,0.266809218341649,0.576086956521739,0.423913043478261,16.84
"74","61-160","Klee_1","Saturation hue","Total saturation",222,0.903741067675494,0.0962589323245061,0.417402269861286,0.582597730138714,16.65
"75","161-250","Klee_2","Saturation hue","Total saturation",225,0.933058135534916,0.0669418644650843,0.411076711386309,0.588923288613691,14.54
"76",">251","Klee_3","Saturation hue","Total saturation",228,0.912027862847535,0.087972137152465,0.4640605296343,0.5359394703657,16.65
"77","<60","Klimt_0","Saturation hue","Total saturation",231,0.727488956846755,0.272001359157322,0.532959565069657,0.466530750934421,5.88
"78","61-160","Klimt_1","Saturation hue","Total saturation",234,0.894119802161568,0.105880197838432,0.460622710622711,0.539377289377289,5.46
"79","161-250","Klimt_2","Saturation hue","Total saturation",237,0.914141414141414,0.0858585858585859,0.447070707070707,0.552929292929293,4.95
"80",">251","Klimt_3","Saturation hue","Total saturation",240,0.908686868686869,0.0913131313131313,0.513939393939394,0.486060606060606,4.95
"81","<60","Lautrec_0","Saturation hue","Total saturation",243,0.632716049382716,0.367283950617284,0.50679012345679,0.49320987654321,3.24
"82","61-160","Lautrec_1","Saturation hue","Total saturation",246,0.88179012345679,0.11820987654321,0.524074074074074,0.475925925925926,3.24
"83","161-250","Lautrec_2","Saturation hue","Total saturation",249,0.906759906759907,0.0932400932400932,0.493839493839494,0.506160506160506,3
"84",">251","Lautrec_3","Saturation hue","Total saturation",252,0.833950617283951,0.166049382716049,0.410493827160494,0.589506172839506,3.24
"85","<60","Magritte_0","Saturation hue","Total saturation",255,0.845772824496229,0.154227175503771,0.625239220983902,0.374760779016098,17.77
"86","61-160","Magritte_1","Saturation hue","Total saturation",258,0.925133689839572,0.0748663101604278,0.393673910570031,0.606326089429969,17.58
"87","161-250","Magritte_2","Saturation hue","Total saturation",261,0.919366852886406,0.080633147113594,0.432216014897579,0.567783985102421,16.11
"88",">251","Magritte_3","Saturation hue","Total saturation",264,0.90570462478185,0.0942953752181501,0.434936736474695,0.565063263525305,18.34
"89","<60","Malevich_0","Saturation hue","Total saturation",267,0.778285714285714,0.221714285714286,0.599492063492064,0.400507936507937,7.88
"90","61-160","Malevich_1","Saturation hue","Total saturation",270,0.859301587301587,0.140698412698413,0.517460317460318,0.482539682539683,7.88
"91","161-250","Malevich_2","Saturation hue","Total saturation",273,0.866955697060019,0.133044302939981,0.486654924806937,0.513345075193063,7.38
"92",">251","Malevich_3","Saturation hue","Total saturation",276,0.831890899554157,0.168109100445843,0.422501966955153,0.577498033044847,7.63
"93","<60","Manet_0","Saturation hue","Total saturation",279,0.81498127340824,0.18501872659176,0.531335830212235,0.468664169787765,4
"94","61-160","Manet_1","Saturation hue","Total saturation",282,0.958631256384065,0.0413687436159346,0.416751787538304,0.583248212461696,3.92
"95","161-250","Manet_2","Saturation hue","Total saturation",285,0.952808988764045,0.0471910112359551,0.330087390761548,0.669912609238452,4
"96",">251","Manet_3","Saturation hue","Total saturation",288,0.918851435705368,0.0811485642946317,0.551810237203496,0.448189762796504,4
"97","<60","Matisse_0","Saturation hue","Total saturation",291,0.838593432141819,0.161406567858181,0.615983725661145,0.384016274338855,17.2
"98","61-160","Matisse_1","Saturation hue","Total saturation",294,0.900203429235687,0.0997965707643127,0.445626271432723,0.554373728567277,17.2
"99","161-250","Matisse_2","Saturation hue","Total saturation",297,0.942458587619878,0.0575414123801221,0.400232490555071,0.599767509444929,17.2
"100",">251","Matisse_3","Saturation hue","Total saturation",300,0.911246730601569,0.0887532693984307,0.430572507991863,0.569427492008137,17.2
"101","<60","Michelangelo_0","Saturation hue","Total saturation",303,0.568027210884354,0.431972789115646,0.460884353741497,0.539115646258503,1.18
"102","61-160","Michelangelo_1","Saturation hue","Total saturation",306,0.855442176870748,0.144557823129252,0.35969387755102,0.64030612244898,1.18
"103","161-250","Michelangelo_2","Saturation hue","Total saturation",309,0.923469387755102,0.076530612244898,0.627551020408163,0.372448979591837,1.18
"104",">251","Michelangelo_3","Saturation hue","Total saturation",312,0.898809523809524,0.101190476190476,0.522108843537415,0.477891156462585,1.18
"105","<60","Miro_0","Saturation hue","Total saturation",315,0.799456416229858,0.200543583770142,0.582217045233935,0.417782954766065,5.15
"106","61-160","Miro_1","Saturation hue","Total saturation",318,0.876334692292759,0.123665307707241,0.433119782566492,0.566880217433508,5.15
"107","161-250","Miro_2","Saturation hue","Total saturation",321,0.905858585858586,0.0941414141414141,0.406868686868687,0.593131313131313,4.95
"108",">251","Miro_3","Saturation hue","Total saturation",324,0.858085808580858,0.141914191419142,0.462434478741992,0.537565521258008,5.15
"109","<60","Modigliani_0","Saturation hue","Total saturation",327,0.80055111600992,0.19944888399008,0.614659685863874,0.385340314136126,18.14
"110","61-160","Modigliani_1","Saturation hue","Total saturation",330,0.940629351155667,0.0593706488443331,0.392536897800056,0.607463102199944,17.95
"111","161-250","Modigliani_2","Saturation hue","Total saturation",333,0.948373235113567,0.0516267648864334,0.336157151626765,0.663842848373235,16.29
"112",">251","Modigliani_3","Saturation hue","Total saturation",336,0.924717553044916,0.075282446955084,0.50972719757509,0.49027280242491,18.14
"113","<60","Mondrian_0","Saturation hue","Total saturation",339,0.819864825154276,0.180135174845724,0.576550102850426,0.423449897149574,3.4
"114","61-160","Mondrian_1","Saturation hue","Total saturation",342,0.905671466353218,0.0943285336467822,0.314722303849545,0.685277696150456,3.4
"115","161-250","Mondrian_2","Saturation hue","Total saturation",345,0.919903643480879,0.0800963565191207,0.498946100572117,0.501053899427883,3.32
"116",">251","Mondrian_3","Saturation hue","Total saturation",348,0.878636497208346,0.121363502791654,0.460476050543638,0.539523949456362,3.4
"117","<60","Monet_0","Saturation hue","Total saturation",351,0.830289193302892,0.169710806697108,0.529680365296804,0.470319634703196,2.63
"118","61-160","Monet_1","Saturation hue","Total saturation",354,0.830669710806697,0.169330289193303,0.45662100456621,0.54337899543379,2.63
"119","161-250","Monet_2","Saturation hue","Total saturation",357,0.810882800608828,0.189117199391172,0.487442922374429,0.512557077625571,2.63
"120",">251","Monet_3","Saturation hue","Total saturation",360,0.888508371385084,0.111491628614916,0.475266362252664,0.524733637747336,2.63
"121","<60","Munch_0","Saturation hue","Total saturation",363,0.760289461781999,0.239710538218001,0.487109905020353,0.512890094979647,2.21
"122","61-160","Munch_1","Saturation hue","Total saturation",366,0.927182270465853,0.0728177295341474,0.468566259611036,0.531433740388964,2.21
"123","161-250","Munch_2","Saturation hue","Total saturation",369,0.914066033469018,0.0859339665309815,0.515603799185889,0.484396200814111,2.21
"124",">251","Munch_3","Saturation hue","Total saturation",372,0.914970601537766,0.0850293984622343,0.523744911804613,0.476255088195387,2.21
"125","<60","Picasso_0","Saturation hue","Total saturation",375,0.742359461599367,0.257640538400633,0.575930324623911,0.424069675376089,88.41
"126","61-160","Picasso_1","Saturation hue","Total saturation",378,0.864035853559164,0.135964146440836,0.445724928700308,0.554275071299692,85.91
"127","161-250","Picasso_2","Saturation hue","Total saturation",381,0.889468764605079,0.110531235394921,0.438827439372696,0.561172560627304,77.03
"128",">251","Picasso_3","Saturation hue","Total saturation",384,0.875269192712881,0.124730807287119,0.453431115767418,0.546568884232583,85.91
"129","<60","Pissarro_0","Saturation hue","Total saturation",387,0.795115995115995,0.204884004884005,0.511355311355311,0.488644688644689,4.09
"130","61-160","Pissarro_1","Saturation hue","Total saturation",390,0.886202686202686,0.113797313797314,0.542124542124542,0.457875457875458,4.09
"131","161-250","Pissarro_2","Saturation hue","Total saturation",393,0.898656898656899,0.101343101343101,0.433699633699634,0.566300366300366,4.09
"132",">251","Pissarro_3","Saturation hue","Total saturation",396,0.905982905982906,0.094017094017094,0.468864468864469,0.531135531135531,4.09
"133","<60","Pollock_0","Saturation hue","Total saturation",399,0.807971014492754,0.192028985507246,0.579710144927536,0.420289855072464,0.28
"134","61-160","Pollock_1","Saturation hue","Total saturation",402,0.91304347826087,0.0869565217391304,0.431159420289855,0.568840579710145,0.28
"135","161-250","Pollock_2","Saturation hue","Total saturation",405,0.945652173913043,0.0543478260869565,0.496376811594203,0.503623188405797,0.28
"136",">251","Pollock_3","Saturation hue","Total saturation",408,0.902173913043478,0.0978260869565217,0.510869565217391,0.489130434782609,0.28
"137","<60","Raphael_0","Saturation hue","Total saturation",411,0.806659870880054,0.193340129119946,0.509683995922528,0.490316004077472,5.89
"138","61-160","Raphael_1","Saturation hue","Total saturation",414,0.944954128440367,0.055045871559633,0.50611620795107,0.49388379204893,5.89
"139","161-250","Raphael_2","Saturation hue","Total saturation",417,0.94614339109752,0.0538566089024805,0.468059802922188,0.531940197077812,5.89
"140",">251","Raphael_3","Saturation hue","Total saturation",420,0.94818212708121,0.0518178729187904,0.44954128440367,0.55045871559633,5.89
"141","<60","Rembrandt_0","Saturation hue","Total saturation",423,0.72051124564944,0.27948875435056,0.579129010558334,0.420870989441666,34.19
"142","61-160","Rembrandt_1","Saturation hue","Total saturation",426,0.908753315649867,0.0912466843501326,0.463454170350722,0.536545829649278,33.93
"143","161-250","Rembrandt_2","Saturation hue","Total saturation",429,0.932429014102321,0.0675709858976791,0.392272181116803,0.607727818883197,31.63
"144",">251","Rembrandt_3","Saturation hue","Total saturation",432,0.907197800590799,0.0928021994092013,0.420724752127753,0.579275247872247,34.19
"145","<60","Renoir_0","Saturation hue","Total saturation",435,0.735323383084577,0.264676616915423,0.565636105188344,0.434363894811656,56.28
"146","61-160","Renoir_1","Saturation hue","Total saturation",438,0.921017402945114,0.0789825970548862,0.478146821520316,0.521853178479684,55.28
"147","161-250","Renoir_2","Saturation hue","Total saturation",441,0.937908496732026,0.0620915032679739,0.450846615449299,0.549153384550701,52.33
"148",">251","Renoir_3","Saturation hue","Total saturation",444,0.918721116325907,0.0812788836740932,0.466904029778281,0.533095970221719,55.61
"149","<60","Rivera_0","Saturation hue","Total saturation",447,0.729606625258799,0.270393374741201,0.582194616977226,0.417805383022774,2.42
"150","61-160","Rivera_1","Saturation hue","Total saturation",450,0.919254658385093,0.0807453416149068,0.444306418219462,0.555693581780538,2.42
"151","161-250","Rivera_2","Saturation hue","Total saturation",453,0.936487638533674,0.0635123614663257,0.425831202046036,0.574168797953964,2.35
"152",">251","Rivera_3","Saturation hue","Total saturation",456,0.914699792960663,0.0853002070393375,0.420289855072464,0.579710144927536,2.42
"153","<60","Rousseau_0","Saturation hue","Total saturation",459,0.866666666666667,0.133333333333333,0.62111801242236,0.37888198757764,2.42
"154","61-160","Rousseau_1","Saturation hue","Total saturation",462,0.902277432712215,0.0977225672877847,0.46583850931677,0.53416149068323,2.42
"155","161-250","Rousseau_2","Saturation hue","Total saturation",465,0.950980392156863,0.0490196078431373,0.347399829497016,0.652600170502984,2.35
"156",">251","Rousseau_3","Saturation hue","Total saturation",468,0.945341614906832,0.0546583850931677,0.275776397515528,0.724223602484472,2.42
"157","<60","Rubens_0","Saturation hue","Total saturation",471,0.665552178318136,0.334447821681864,0.544072948328267,0.455927051671733,9.87
"158","61-160","Rubens_1","Saturation hue","Total saturation",474,0.90814305077677,0.0918569492232301,0.491189656970076,0.508810343029924,9.59
"159","161-250","Rubens_2","Saturation hue","Total saturation",477,0.920938710412395,0.0790612895876054,0.453861927546138,0.546138072453862,8.78
"160",">251","Rubens_3","Saturation hue","Total saturation",480,0.906372045220966,0.0936279547790339,0.486947584789311,0.513052415210689,9.73
"161","<60","Rublev_0","Saturation hue","Total saturation",483,0.723963812329055,0.276036187670945,0.628655585945718,0.371344414054281,4.75
"162","61-160","Rublev_1","Saturation hue","Total saturation",486,0.902167052387965,0.0978329476120345,0.358089627603619,0.641910372396381,4.75
"163","161-250","Rublev_2","Saturation hue","Total saturation",489,0.935946248600224,0.064053751399776,0.387010078387458,0.612989921612542,4.46
"164",">251","Rublev_3","Saturation hue","Total saturation",492,0.920471281296024,0.0795287187039764,0.440353460972018,0.559646539027982,4.75
"165","<60","Seurat_0","Saturation hue","Total saturation",495,0.787375415282392,0.212624584717608,0.466223698781838,0.533776301218162,0.9
"166","61-160","Seurat_1","Saturation hue","Total saturation",498,0.922480620155039,0.0775193798449612,0.581395348837209,0.418604651162791,0.9
"167","161-250","Seurat_2","Saturation hue","Total saturation",501,0.958188153310105,0.0418118466898955,0.451800232288037,0.548199767711963,0.86
"168",">251","Seurat_3","Saturation hue","Total saturation",504,0.952380952380952,0.0476190476190476,0.413067552602436,0.586932447397564,0.9
"169","<60","Sisley_0","Saturation hue","Total saturation",507,0.736403945344313,0.263596054655687,0.490272373540856,0.509727626459144,33.15
"170","61-160","Sisley_1","Saturation hue","Total saturation",510,0.804904533526378,0.195095466473622,0.495400114620095,0.504599885379905,33.15
"171","161-250","Sisley_2","Saturation hue","Total saturation",513,0.816758664374265,0.183241335625735,0.531445118088861,0.468554881911139,33.15
"172",">251","Sisley_3","Saturation hue","Total saturation",516,0.84773625312943,0.15226374687057,0.435767502186831,0.564232497813169,33.15
"173","<60","Titian_0","Saturation hue","Total saturation",519,0.710933366530765,0.289066633469235,0.500389032398618,0.499610967601382,32.13
"174","61-160","Titian_1","Saturation hue","Total saturation",522,0.940369113939809,0.0596308860601911,0.394136503688027,0.605863496311973,32.13
"175","161-250","Titian_2","Saturation hue","Total saturation",525,0.939277108433735,0.0607228915662651,0.409574297188755,0.590425702811245,31.12
"176",">251","Titian_3","Saturation hue","Total saturation",528,0.939310945815568,0.0606890541844325,0.554573464878155,0.445426535121845,32.13
"177","<60","Turner_0","Saturation hue","Total saturation",531,0.720745920745921,0.279254079254079,0.607925407925408,0.392074592074592,2.15
"178","61-160","Turner_1","Saturation hue","Total saturation",534,0.906759906759907,0.0932400932400932,0.445687645687646,0.554312354312354,2.15
"179","161-250","Turner_2","Saturation hue","Total saturation",537,0.932867132867133,0.0671328671328671,0.489044289044289,0.510955710955711,2.15
"180",">251","Turner_3","Saturation hue","Total saturation",540,0.926442307692308,0.0735576923076923,0.408653846153846,0.591346153846154,2.08
"181","<60","van Eyck_0","Saturation hue","Total saturation",543,0.776234567901235,0.223765432098765,0.560802469135802,0.439197530864198,3.24
"182","61-160","van Eyck_1","Saturation hue","Total saturation",546,0.932716049382716,0.067283950617284,0.452160493827161,0.547839506172839,3.24
"183","161-250","van Eyck_2","Saturation hue","Total saturation",549,0.931962025316456,0.0680379746835443,0.40253164556962,0.59746835443038,3.16
"184",">251","van Eyck_3","Saturation hue","Total saturation",552,0.892592592592593,0.107407407407407,0.526234567901235,0.473765432098765,3.24
"185","<60","van Gogh_0","Saturation hue","Total saturation",555,0.720971390024205,0.279028609975795,0.516471568588548,0.483528431411452,378.01
"186","61-160","van Gogh_1","Saturation hue","Total saturation",558,0.844591200064825,0.155408799935175,0.492123814925857,0.507876185074143,370.23
"187","161-250","van Gogh_2","Saturation hue","Total saturation",561,0.903222494248411,0.0967775057515891,0.480399801062072,0.519600198937928,311.65
"188",">251","van Gogh_3","Saturation hue","Total saturation",564,0.891882464763555,0.108114628538541,0.487973607336463,0.512023485982531,344.03
"189","<60","Velasquez_0","Saturation hue","Total saturation",567,0.753753753753754,0.246246246246246,0.605105105105105,0.394894894894895,0.67
"190","61-160","Velasquez_1","Saturation hue","Total saturation",570,0.942942942942943,0.0570570570570571,0.433933933933934,0.566066066066066,0.67
"191","161-250","Velasquez_2","Saturation hue","Total saturation",573,0.942942942942943,0.0570570570570571,0.321321321321321,0.678678678678679,0.67
"192",">251","Velasquez_3","Saturation hue","Total saturation",576,0.900900900900901,0.0990990990990991,0.427927927927928,0.572072072072072,0.67
"193","<60","Vrubel_0","Saturation hue","Total saturation",579,0.784992784992785,0.215007215007215,0.626262626262626,0.373737373737374,11.78
"194","61-160","Vrubel_1","Saturation hue","Total saturation",582,0.91242593238062,0.0875740676193796,0.384803067270826,0.615196932729174,11.48
"195","161-250","Vrubel_2","Saturation hue","Total saturation",585,0.932476875642343,0.0675231243576567,0.405241521068859,0.594758478931141,9.73
"196",">251","Vrubel_3","Saturation hue","Total saturation",588,0.91248322147651,0.0875167785234899,0.412706935123043,0.587293064876958,11.18
"197","<60","Warhol_0","Saturation hue","Total saturation",591,0.776771956856703,0.223228043143297,0.540832049306626,0.459167950693374,15.58
"198","61-160","Warhol_1","Saturation hue","Total saturation",594,0.860362095531587,0.139637904468413,0.476438109912686,0.523561890087314,15.58
"199","161-250","Warhol_2","Saturation hue","Total saturation",597,0.857467532467532,0.142532467532468,0.470519480519481,0.529480519480519,15.4
"200",">251","Warhol_3","Saturation hue","Total saturation",600,0.806233766233766,0.193766233766234,0.506428571428571,0.493571428571429,15.4
